report_date,Diagnosis,diagnosis_count
2023-06-17,Sciatica,1
2023-06-17,Gastritis,1
2023-06-17,Vertigo,1
2023-06-18,Arthritis,2
2023-06-18,Dermatitis,1
2023-06-18,Sciatica,1
2023-06-18,Viral Infection,1
2023-06-18,Bronchitis,1
2023-06-18,Angina,1
2023-06-19,Asthma,2
2023-06-19,Arthritis,2
2023-06-19,Dermatitis,1
2023-06-19,Bronchitis,1
2023-06-19,Sciatica,1
2023-06-19,Viral Infection,1
2023-06-19,Vertigo,1
2023-06-20,Gastritis,3
2023-06-20,Bronchitis,2
2023-06-20,Viral Infection,2
2023-06-20,Sciatica,1
2023-06-20,Migraine,1
2023-06-20,Dermatitis,1
2023-06-20,Vertigo,1
2023-06-21,Gastritis,3
2023-06-21,Arthritis,3
2023-06-21,Dermatitis,1
2023-06-21,Viral Infection,1
2023-06-21,Asthma,1
2023-06-22,Dermatitis,1
2023-06-22,Asthma,1
2023-06-22,Sciatica,1
2023-06-23,Dermatitis,2
2023-06-23,Sciatica,2
2023-06-23,Arthritis,2
2023-06-23,Viral Infection,1
2023-06-23,Asthma,1
2023-06-23,Vertigo,1
2023-06-23,Gastritis,1
2023-06-24,Bronchitis,2
2023-06-24,Arthritis,2
2023-06-24,Angina,2
2023-06-24,Dermatitis,1
2023-06-24,Vertigo,1
2023-06-24,Sciatica,1
2023-06-24,Migraine,1
2023-06-25,Gastritis,2
2023-06-25,Sciatica,2
2023-06-25,Viral Infection,1
2023-06-25,Migraine,1
2023-06-25,Asthma,1
2023-06-25,Arthritis,1
2023-06-25,Dermatitis,1
2023-06-25,Angina,1
2023-06-26,Asthma,2
2023-06-26,Angina,2
2023-06-26,Bronchitis,1
2023-06-26,Sciatica,1
2023-06-26,Viral Infection,1
2023-06-26,Arthritis,1
2023-06-27,Angina,3
2023-06-27,Bronchitis,2
2023-06-27,Viral Infection,2
2023-06-27,Migraine,1
2023-06-27,Asthma,1
2023-06-27,Arthritis,1
2023-06-27,Vertigo,1
2023-06-27,Gastritis,1
2023-06-28,Gastritis,4
2023-06-28,Angina,3
2023-06-28,Dermatitis,2
2023-06-28,Sciatica,2
2023-06-28,Arthritis,1
2023-06-28,Vertigo,1
2023-06-28,Migraine,1
2023-06-28,Bronchitis,1
2023-07-01,Asthma,2
2023-07-01,Migraine,2
2023-07-01,Vertigo,1
2023-07-01,Bronchitis,1
2023-07-02,Dermatitis,3
2023-07-02,Angina,2
2023-07-02,Viral Infection,2
2023-07-02,Arthritis,1
2023-07-02,Gastritis,1
2023-07-02,Bronchitis,1
2023-07-02,Migraine,1
2023-07-03,Arthritis,1
2023-07-03,Vertigo,1
2023-07-03,Migraine,1
2023-07-04,Migraine,3
2023-07-04,Sciatica,2
2023-07-04,Asthma,2
2023-07-04,Arthritis,2
2023-07-04,Viral Infection,2
2023-07-04,Angina,1
2023-07-04,Dermatitis,1
2023-07-04,Gastritis,1
2023-07-05,Arthritis,2
2023-07-05,Dermatitis,2
2023-07-05,Viral Infection,1
2023-07-05,Gastritis,1
2023-07-05,Angina,1
2023-07-05,Vertigo,1
2023-07-05,Bronchitis,1
2023-07-06,Dermatitis,3
2023-07-06,Gastritis,2
2023-07-06,Bronchitis,1
2023-07-06,Viral Infection,1
2023-07-06,Sciatica,1
2023-07-06,Angina,1
2023-07-07,Gastritis,4
2023-07-07,Vertigo,2
2023-07-07,Arthritis,2
2023-07-07,Bronchitis,1
2023-07-07,Viral Infection,1
2023-07-07,Angina,1
2023-07-07,Sciatica,1
2023-07-08,Vertigo,3
2023-07-08,Migraine,3
2023-07-08,Viral Infection,2
2023-07-08,Dermatitis,2
2023-07-08,Sciatica,2
2023-07-08,Asthma,2
2023-07-09,Sciatica,4
2023-07-09,Migraine,2
2023-07-09,Viral Infection,1
2023-07-09,Vertigo,1
2023-07-09,Dermatitis,1
2023-07-09,Angina,1
2023-07-09,Asthma,1
2023-07-09,Arthritis,1
2023-07-10,Sciatica,3
2023-07-10,Dermatitis,2
2023-07-10,Arthritis,1
2023-07-10,Angina,1
2023-07-10,Vertigo,1
2023-07-10,Viral Infection,1
2023-07-10,Gastritis,1
2023-07-11,Sciatica,3
2023-07-11,Migraine,2
2023-07-11,Vertigo,2
2023-07-11,Asthma,1
2023-07-11,Arthritis,1
2023-07-11,Gastritis,1
2023-07-12,Viral Infection,3
2023-07-12,Dermatitis,2
2023-07-12,Vertigo,2
2023-07-12,Gastritis,2
2023-07-12,Asthma,1
2023-07-12,Angina,1
2023-07-13,Viral Infection,2
2023-07-13,Arthritis,1
2023-07-14,Sciatica,3
2023-07-14,Angina,3
2023-07-14,Vertigo,3
2023-07-14,Dermatitis,2
2023-07-14,Viral Infection,2
2023-07-15,Viral Infection,2
2023-07-15,Sciatica,1
2023-07-15,Dermatitis,1
2023-07-15,Gastritis,1
2023-07-15,Migraine,1
2023-07-15,Arthritis,1
2023-07-16,Bronchitis,2
2023-07-16,Gastritis,1
2023-07-16,Arthritis,1
2023-07-17,Sciatica,2
2023-07-17,Asthma,2
2023-07-17,Viral Infection,2
2023-07-17,Gastritis,1
2023-07-18,Dermatitis,3
2023-07-18,Sciatica,2
2023-07-18,Angina,2
2023-07-18,Migraine,1
2023-07-18,Arthritis,1
2023-07-19,Viral Infection,4
2023-07-19,Bronchitis,2
2023-07-19,Migraine,2
2023-07-19,Vertigo,1
2023-07-19,Angina,1
2023-07-20,Gastritis,4
2023-07-20,Bronchitis,2
2023-07-20,Migraine,2
2023-07-20,Viral Infection,2
2023-07-20,Arthritis,1
2023-07-20,Asthma,1
2023-07-20,Sciatica,1
2023-07-20,Dermatitis,1
2023-07-20,Angina,1
2023-07-21,Arthritis,2
2023-07-21,Migraine,2
2023-07-21,Viral Infection,2
2023-07-21,Gastritis,2
2023-07-21,Asthma,1
2023-07-21,Sciatica,1
2023-07-21,Angina,1
2023-07-22,Migraine,2
2023-07-22,Angina,2
2023-07-22,Dermatitis,2
2023-07-22,Vertigo,1
2023-07-22,Asthma,1
2023-07-22,Viral Infection,1
2023-07-23,Viral Infection,1
2023-07-23,Gastritis,1
2023-07-23,Angina,1
2023-07-23,Bronchitis,1
2023-07-24,Gastritis,2
2023-07-24,Sciatica,1
2023-07-24,Arthritis,1
2023-07-24,Vertigo,1
2023-07-25,Vertigo,3
2023-07-25,Arthritis,2
2023-07-25,Dermatitis,1
2023-07-25,Angina,1
2023-07-25,Asthma,1
2023-07-26,Dermatitis,3
2023-07-26,Vertigo,2
2023-07-26,Sciatica,2
2023-07-26,Asthma,1
2023-07-26,Viral Infection,1
2023-07-26,Migraine,1
2023-07-26,Arthritis,1
2023-07-26,Gastritis,1
2023-07-27,Gastritis,3
2023-07-27,Angina,2
2023-07-27,Asthma,2
2023-07-27,Arthritis,1
2023-07-28,Arthritis,2
2023-07-28,Gastritis,2
2023-07-28,Vertigo,2
2023-07-28,Sciatica,2
2023-07-28,Viral Infection,1
2023-07-28,Dermatitis,1
2023-08-01,Arthritis,2
2023-08-01,Viral Infection,1
2023-08-01,Dermatitis,1
2023-08-01,Migraine,1
2023-08-01,Angina,1
2023-08-02,Sciatica,2
2023-08-02,Vertigo,2
2023-08-02,Asthma,1
2023-08-02,Angina,1
2023-08-02,Migraine,1
2023-08-02,Viral Infection,1
2023-08-03,Angina,2
2023-08-03,Vertigo,1
2023-08-03,Arthritis,1
2023-08-03,Sciatica,1
2023-08-03,Bronchitis,1
2023-08-03,Dermatitis,1
2023-08-04,Bronchitis,4
2023-08-04,Dermatitis,2
2023-08-04,Asthma,1
2023-08-04,Angina,1
2023-08-04,Arthritis,1
2023-08-04,Migraine,1
2023-08-04,Sciatica,1
2023-08-04,Gastritis,1
2023-08-04,Viral Infection,1
2023-08-05,Arthritis,3
2023-08-05,Migraine,2
2023-08-05,Viral Infection,2
2023-08-05,Angina,1
2023-08-05,Dermatitis,1
2023-08-06,Gastritis,3
2023-08-06,Viral Infection,2
2023-08-06,Bronchitis,2
2023-08-06,Migraine,2
2023-08-06,Vertigo,1
2023-08-06,Dermatitis,1
2023-08-07,Viral Infection,2
2023-08-07,Migraine,2
2023-08-07,Dermatitis,1
2023-08-07,Bronchitis,1
2023-08-08,Arthritis,2
2023-08-08,Dermatitis,1
2023-08-08,Migraine,1
2023-08-08,Bronchitis,1
2023-08-08,Gastritis,1
2023-08-08,Angina,1
2023-08-08,Asthma,1
2023-08-08,Vertigo,1
2023-08-09,Dermatitis,1
2023-08-09,Migraine,1
2023-08-09,Sciatica,1
2023-08-09,Viral Infection,1
2023-08-09,Angina,1
2023-08-09,Asthma,1
2023-08-10,Viral Infection,3
2023-08-10,Migraine,2
2023-08-10,Bronchitis,2
2023-08-10,Gastritis,2
2023-08-10,Sciatica,2
2023-08-10,Vertigo,1
2023-08-10,Arthritis,1
2023-08-11,Gastritis,2
2023-08-11,Angina,2
2023-08-11,Dermatitis,2
2023-08-11,Vertigo,1
2023-08-11,Bronchitis,1
2023-08-11,Arthritis,1
2023-08-12,Asthma,3
2023-08-12,Sciatica,3
2023-08-12,Angina,1
2023-08-12,Dermatitis,1
2023-08-13,Vertigo,2
2023-08-13,Arthritis,2
2023-08-13,Bronchitis,1
2023-08-13,Gastritis,1
2023-08-13,Angina,1
2023-08-13,Viral Infection,1
2023-08-14,Gastritis,3
2023-08-14,Bronchitis,2
2023-08-14,Arthritis,1
2023-08-14,Viral Infection,1
2023-08-15,Dermatitis,2
2023-08-15,Vertigo,1
2023-08-15,Arthritis,1
2023-08-15,Angina,1
2023-08-15,Viral Infection,1
2023-08-15,Sciatica,1
2023-08-16,Asthma,3
2023-08-16,Dermatitis,3
2023-08-16,Viral Infection,1
2023-08-16,Migraine,1
2023-08-16,Angina,1
2023-08-16,Arthritis,1
2023-08-16,Vertigo,1
2023-08-17,Migraine,2
2023-08-17,Arthritis,2
2023-08-17,Viral Infection,1
2023-08-17,Vertigo,1
2023-08-17,Sciatica,1
2023-08-18,Angina,2
2023-08-18,Gastritis,2
2023-08-18,Dermatitis,1
2023-08-18,Vertigo,1
2023-08-18,Sciatica,1
2023-08-19,Asthma,3
2023-08-19,Arthritis,2
2023-08-19,Bronchitis,2
2023-08-19,Gastritis,1
2023-08-19,Dermatitis,1
2023-08-19,Angina,1
2023-08-19,Vertigo,1
2023-08-20,Asthma,3
2023-08-20,Dermatitis,2
2023-08-20,Viral Infection,1
2023-08-20,Vertigo,1
2023-08-20,Arthritis,1
2023-08-20,Bronchitis,1
2023-08-20,Sciatica,1
2023-08-21,Angina,3
2023-08-21,Arthritis,2
2023-08-21,Vertigo,2
2023-08-21,Asthma,1
2023-08-21,Migraine,1
2023-08-21,Sciatica,1
2023-08-22,Migraine,3
2023-08-22,Gastritis,1
2023-08-22,Angina,1
2023-08-22,Vertigo,1
2023-08-23,Sciatica,3
2023-08-23,Asthma,1
2023-08-23,Gastritis,1
2023-08-23,Arthritis,1
2023-08-24,Dermatitis,3
2023-08-24,Arthritis,2
2023-08-24,Asthma,1
2023-08-24,Viral Infection,1
2023-08-24,Migraine,1
2023-08-24,Vertigo,1
2023-08-24,Sciatica,1
2023-08-25,Asthma,2
2023-08-25,Gastritis,2
2023-08-25,Bronchitis,2
2023-08-25,Dermatitis,2
2023-08-25,Arthritis,2
2023-08-25,Angina,1
2023-08-26,Gastritis,1
2023-08-26,Bronchitis,1
2023-08-26,Viral Infection,1
2023-08-26,Dermatitis,1
2023-08-26,Migraine,1
2023-08-26,Arthritis,1
2023-08-27,Arthritis,3
2023-08-27,Gastritis,2
2023-08-27,Viral Infection,2
2023-08-27,Dermatitis,1
2023-08-27,Vertigo,1
2023-08-27,Angina,1
2023-08-28,Gastritis,1
2023-08-28,Viral Infection,1
2023-08-28,Vertigo,1
2023-08-28,Bronchitis,1
2023-09-01,Gastritis,3
2023-09-01,Vertigo,3
2023-09-01,Sciatica,2
2023-09-01,Angina,2
2023-09-01,Asthma,1
2023-09-01,Bronchitis,1
2023-09-01,Arthritis,1
2023-09-02,Sciatica,3
2023-09-02,Vertigo,3
2023-09-02,Viral Infection,1
2023-09-02,Asthma,1
2023-09-02,Dermatitis,1
2023-09-03,Sciatica,2
2023-09-03,Dermatitis,2
2023-09-03,Bronchitis,2
2023-09-03,Migraine,2
2023-09-03,Asthma,1
2023-09-03,Arthritis,1
2023-09-03,Vertigo,1
2023-09-03,Angina,1
2023-09-04,Viral Infection,2
2023-09-04,Angina,2
2023-09-04,Gastritis,1
2023-09-04,Bronchitis,1
2023-09-05,Migraine,1
2023-09-05,Bronchitis,1
2023-09-05,Vertigo,1
2023-09-05,Arthritis,1
2023-09-06,Migraine,2
2023-09-06,Vertigo,2
2023-09-06,Angina,2
2023-09-06,Dermatitis,1
2023-09-06,Bronchitis,1
2023-09-06,Asthma,1
2023-09-06,Sciatica,1
2023-09-06,Gastritis,1
2023-09-07,Vertigo,3
2023-09-07,Gastritis,2
2023-09-07,Angina,2
2023-09-07,Arthritis,2
2023-09-07,Dermatitis,1
2023-09-07,Asthma,1
2023-09-07,Sciatica,1
2023-09-07,Viral Infection,1
2023-09-08,Bronchitis,1
2023-09-08,Vertigo,1
2023-09-08,Migraine,1
2023-09-08,Dermatitis,1
2023-09-08,Asthma,1
2023-09-08,Sciatica,1
2023-09-09,Gastritis,2
2023-09-09,Asthma,2
2023-09-09,Viral Infection,2
2023-09-09,Migraine,2
2023-09-09,Vertigo,2
2023-09-09,Sciatica,1
2023-09-10,Vertigo,3
2023-09-10,Migraine,2
2023-09-10,Angina,2
2023-09-10,Viral Infection,1
2023-09-10,Asthma,1
2023-09-10,Bronchitis,1
2023-09-10,Gastritis,1
2023-09-11,Migraine,4
2023-09-11,Dermatitis,3
2023-09-11,Angina,2
2023-09-11,Sciatica,1
2023-09-11,Arthritis,1
2023-09-11,Vertigo,1
2023-09-11,Gastritis,1
2023-09-11,Viral Infection,1
2023-09-12,Migraine,4
2023-09-12,Bronchitis,3
2023-09-12,Dermatitis,2
2023-09-12,Viral Infection,1
2023-09-12,Gastritis,1
2023-09-12,Vertigo,1
2023-09-13,Angina,3
2023-09-13,Dermatitis,2
2023-09-13,Viral Infection,2
2023-09-13,Bronchitis,2
2023-09-13,Sciatica,1
2023-09-14,Angina,4
2023-09-14,Vertigo,2
2023-09-14,Migraine,2
2023-09-14,Gastritis,1
2023-09-15,Arthritis,1
2023-09-15,Sciatica,1
2023-09-15,Angina,1
2023-09-15,Gastritis,1
2023-09-15,Viral Infection,1
2023-09-16,Arthritis,4
2023-09-16,Angina,4
2023-09-16,Asthma,3
2023-09-16,Dermatitis,1
2023-09-16,Gastritis,1
2023-09-17,Migraine,3
2023-09-17,Bronchitis,3
2023-09-17,Sciatica,2
2023-09-17,Dermatitis,1
2023-09-17,Vertigo,1
2023-09-17,Gastritis,1
2023-09-17,Asthma,1
2023-09-18,Vertigo,1
2023-09-18,Migraine,1
2023-09-18,Asthma,1
2023-09-19,Gastritis,2
2023-09-19,Sciatica,1
2023-09-19,Viral Infection,1
2023-09-19,Asthma,1
2023-09-19,Vertigo,1
2023-09-19,Dermatitis,1
2023-09-20,Sciatica,3
2023-09-20,Dermatitis,2
2023-09-20,Asthma,1
2023-09-20,Gastritis,1
2023-09-21,Bronchitis,2
2023-09-21,Asthma,2
2023-09-21,Viral Infection,1
2023-09-21,Sciatica,1
2023-09-21,Gastritis,1
2023-09-21,Vertigo,1
2023-09-22,Arthritis,2
2023-09-22,Bronchitis,1
2023-09-22,Migraine,1
2023-09-22,Asthma,1
2023-09-22,Viral Infection,1
2023-09-23,Bronchitis,2
2023-09-23,Sciatica,2
2023-09-23,Viral Infection,2
2023-09-23,Dermatitis,1
2023-09-23,Arthritis,1
2023-09-23,Gastritis,1
2023-09-23,Asthma,1
2023-09-24,Bronchitis,2
2023-09-24,Migraine,2
2023-09-24,Angina,2
2023-09-24,Arthritis,2
2023-09-24,Sciatica,1
2023-09-24,Gastritis,1
2023-09-24,Asthma,1
2023-09-25,Bronchitis,1
2023-09-25,Dermatitis,1
2023-09-25,Migraine,1
2023-09-25,Viral Infection,1
2023-09-26,Asthma,2
2023-09-26,Sciatica,2
2023-09-26,Dermatitis,1
2023-09-26,Vertigo,1
2023-09-26,Angina,1
2023-09-27,Bronchitis,3
2023-09-27,Migraine,2
2023-09-27,Viral Infection,2
2023-09-27,Dermatitis,1
2023-09-27,Sciatica,1
2023-09-27,Arthritis,1
2023-09-27,Gastritis,1
2023-09-27,Angina,1
2023-09-28,Arthritis,3
2023-09-28,Viral Infection,2
2023-09-28,Asthma,2
2023-09-28,Sciatica,1
2023-09-28,Angina,1
2023-09-28,Dermatitis,1
2023-10-01,Vertigo,3
2023-10-01,Bronchitis,3
2023-10-01,Gastritis,2
2023-10-01,Sciatica,1
2023-10-01,Asthma,1
2023-10-01,Dermatitis,1
2023-10-02,Sciatica,1
2023-10-02,Arthritis,1
2023-10-02,Gastritis,1
2023-10-02,Vertigo,1
2023-10-02,Bronchitis,1
2023-10-02,Asthma,1
2023-10-03,Migraine,3
2023-10-03,Asthma,3
2023-10-03,Sciatica,2
2023-10-03,Vertigo,1
2023-10-03,Dermatitis,1
2023-10-04,Sciatica,5
2023-10-04,Dermatitis,2
2023-10-04,Asthma,1
2023-10-04,Angina,1
2023-10-04,Viral Infection,1
2023-10-05,Gastritis,3
2023-10-05,Bronchitis,2
2023-10-05,Vertigo,2
2023-10-05,Sciatica,1
2023-10-05,Dermatitis,1
2023-10-05,Angina,1
2023-10-05,Viral Infection,1
2023-10-06,Vertigo,2
2023-10-06,Bronchitis,2
2023-10-06,Angina,1
2023-10-06,Migraine,1
2023-10-06,Asthma,1
2023-10-06,Arthritis,1
2023-10-06,Gastritis,1
2023-10-07,Angina,2
2023-10-07,Gastritis,2
2023-10-07,Sciatica,2
2023-10-07,Asthma,1
2023-10-07,Migraine,1
2023-10-07,Dermatitis,1
2023-10-08,Viral Infection,2
2023-10-08,Migraine,2
2023-10-08,Angina,2
2023-10-08,Asthma,1
2023-10-08,Arthritis,1
2023-10-08,Vertigo,1
2023-10-09,Vertigo,2
2023-10-09,Viral Infection,2
2023-10-09,Dermatitis,1
2023-10-09,Angina,1
2023-10-10,Vertigo,3
2023-10-10,Dermatitis,3
2023-10-10,Bronchitis,2
2023-10-10,Gastritis,1
2023-10-10,Migraine,1
2023-10-10,Angina,1
2023-10-11,Vertigo,2
2023-10-11,Viral Infection,2
2023-10-11,Bronchitis,1
2023-10-11,Sciatica,1
2023-10-11,Asthma,1
2023-10-11,Angina,1
2023-10-12,Gastritis,2
2023-10-12,Bronchitis,1
2023-10-12,Sciatica,1
2023-10-12,Arthritis,1
2023-10-12,Asthma,1
2023-10-12,Angina,1
2023-10-12,Vertigo,1
2023-10-13,Bronchitis,2
2023-10-13,Migraine,1
2023-10-13,Asthma,1
2023-10-13,Gastritis,1
2023-10-13,Dermatitis,1
2023-10-14,Viral Infection,3
2023-10-14,Arthritis,3
2023-10-14,Bronchitis,2
2023-10-14,Angina,2
2023-10-14,Migraine,2
2023-10-14,Vertigo,1
2023-10-15,Migraine,3
2023-10-15,Vertigo,2
2023-10-15,Dermatitis,2
2023-10-15,Gastritis,1
2023-10-15,Bronchitis,1
2023-10-15,Sciatica,1
2023-10-15,Asthma,1
2023-10-15,Arthritis,1
2023-10-16,Gastritis,1
2023-10-16,Angina,1
2023-10-16,Migraine,1
2023-10-16,Vertigo,1
2023-10-16,Sciatica,1
2023-10-17,Bronchitis,3
2023-10-17,Viral Infection,2
2023-10-17,Migraine,1
2023-10-18,Sciatica,3
2023-10-18,Migraine,1
2023-10-18,Arthritis,1
2023-10-18,Dermatitis,1
2023-10-18,Bronchitis,1
2023-10-18,Gastritis,1
2023-10-19,Vertigo,3
2023-10-19,Viral Infection,3
2023-10-19,Angina,2
2023-10-19,Asthma,2
2023-10-19,Dermatitis,1
2023-10-19,Gastritis,1
2023-10-20,Arthritis,4
2023-10-20,Migraine,2
2023-10-20,Bronchitis,2
2023-10-20,Viral Infection,2
2023-10-20,Sciatica,1
2023-10-20,Asthma,1
2023-10-20,Dermatitis,1
2023-10-20,Gastritis,1
2023-10-21,Gastritis,3
2023-10-21,Arthritis,2
2023-10-21,Vertigo,1
2023-10-21,Bronchitis,1
2023-10-22,Migraine,2
2023-10-22,Bronchitis,2
2023-10-22,Viral Infection,1
2023-10-22,Arthritis,1
2023-10-23,Viral Infection,1
2023-10-23,Sciatica,1
2023-10-23,Vertigo,1
2023-10-23,Bronchitis,1
2023-10-24,Angina,2
2023-10-24,Asthma,1
2023-10-24,Viral Infection,1
2023-10-25,Asthma,2
2023-10-25,Sciatica,2
2023-10-25,Migraine,1
2023-10-25,Vertigo,1
2023-10-25,Arthritis,1
2023-10-25,Dermatitis,1
2023-10-26,Sciatica,1
2023-10-26,Angina,1
2023-10-27,Angina,2
2023-10-27,Viral Infection,1
2023-10-27,Sciatica,1
2023-10-27,Vertigo,1
2023-10-27,Gastritis,1
2023-10-28,Asthma,2
2023-10-28,Gastritis,2
2023-10-28,Bronchitis,1
2023-10-28,Dermatitis,1
2023-10-28,Vertigo,1
2023-11-01,Asthma,2
2023-11-01,Bronchitis,1
2023-11-01,Viral Infection,1
2023-11-01,Gastritis,1
2023-11-01,Migraine,1
2023-11-02,Viral Infection,2
2023-11-02,Asthma,2
2023-11-02,Bronchitis,1
2023-11-02,Dermatitis,1
2023-11-02,Gastritis,1
2023-11-02,Vertigo,1
2023-11-02,Arthritis,1
2023-11-02,Sciatica,1
2023-11-03,Vertigo,3
2023-11-03,Angina,2
2023-11-03,Asthma,2
2023-11-03,Dermatitis,1
2023-11-03,Sciatica,1
2023-11-03,Arthritis,1
2023-11-03,Migraine,1
2023-11-04,Angina,2
2023-11-04,Vertigo,2
2023-11-04,Gastritis,2
2023-11-04,Sciatica,1
2023-11-04,Asthma,1
2023-11-04,Bronchitis,1
2023-11-04,Migraine,1
2023-11-04,Arthritis,1
2023-11-05,Sciatica,1
2023-11-05,Angina,1
2023-11-05,Migraine,1
2023-11-05,Arthritis,1
2023-11-06,Sciatica,2
2023-11-06,Gastritis,2
2023-11-06,Bronchitis,2
2023-11-06,Arthritis,1
2023-11-06,Vertigo,1
2023-11-07,Dermatitis,4
2023-11-07,Viral Infection,3
2023-11-07,Arthritis,2
2023-11-07,Migraine,2
2023-11-07,Angina,1
2023-11-07,Vertigo,1
2023-11-08,Arthritis,2
2023-11-08,Vertigo,1
2023-11-08,Asthma,1
2023-11-08,Gastritis,1
2023-11-08,Sciatica,1
2023-11-09,Viral Infection,2
2023-11-09,Gastritis,2
2023-11-09,Asthma,2
2023-11-09,Sciatica,2
2023-11-09,Dermatitis,1
2023-11-09,Angina,1
2023-11-10,Vertigo,2
2023-11-10,Arthritis,2
2023-11-10,Migraine,2
2023-11-10,Asthma,2
2023-11-10,Bronchitis,2
2023-11-10,Angina,1
2023-11-10,Sciatica,1
2023-11-11,Arthritis,3
2023-11-11,Gastritis,3
2023-11-11,Dermatitis,2
2023-11-11,Asthma,2
2023-11-11,Vertigo,2
2023-11-11,Viral Infection,2
2023-11-12,Vertigo,3
2023-11-12,Sciatica,2
2023-11-12,Bronchitis,1
2023-11-12,Angina,1
2023-11-12,Gastritis,1
2023-11-12,Migraine,1
2023-11-12,Asthma,1
2023-11-12,Arthritis,1
2023-11-12,Viral Infection,1
2023-11-13,Sciatica,2
2023-11-13,Viral Infection,2
2023-11-13,Arthritis,2
2023-11-13,Migraine,1
2023-11-13,Asthma,1
2023-11-14,Dermatitis,2
2023-11-14,Asthma,2
2023-11-14,Vertigo,2
2023-11-14,Viral Infection,1
2023-11-14,Arthritis,1
2023-11-15,Dermatitis,2
2023-11-15,Bronchitis,2
2023-11-15,Migraine,2
2023-11-15,Angina,2
2023-11-15,Vertigo,1
2023-11-16,Arthritis,3
2023-11-16,Viral Infection,2
2023-11-16,Bronchitis,1
2023-11-16,Gastritis,1
2023-11-16,Angina,1
2023-11-17,Sciatica,2
2023-11-17,Vertigo,1
2023-11-17,Dermatitis,1
2023-11-17,Asthma,1
2023-11-17,Angina,1
2023-11-18,Migraine,2
2023-11-18,Arthritis,1
2023-11-18,Vertigo,1
2023-11-18,Dermatitis,1
2023-11-18,Asthma,1
2023-11-18,Viral Infection,1
2023-11-18,Bronchitis,1
2023-11-19,Dermatitis,3
2023-11-19,Sciatica,2
2023-11-19,Migraine,2
2023-11-19,Angina,2
2023-11-19,Gastritis,2
2023-11-19,Asthma,1
2023-11-19,Viral Infection,1
2023-11-20,Sciatica,2
2023-11-20,Arthritis,1
2023-11-20,Vertigo,1
2023-11-20,Dermatitis,1
2023-11-21,Angina,3
2023-11-21,Migraine,3
2023-11-21,Viral Infection,1
2023-11-21,Gastritis,1
2023-11-21,Dermatitis,1
2023-11-21,Vertigo,1
2023-11-22,Arthritis,4
2023-11-22,Sciatica,2
2023-11-22,Migraine,1
2023-11-22,Bronchitis,1
2023-11-22,Angina,1
2023-11-22,Asthma,1
2023-11-23,Asthma,4
2023-11-23,Dermatitis,3
2023-11-23,Arthritis,2
2023-11-23,Sciatica,1
2023-11-24,Bronchitis,3
2023-11-24,Dermatitis,2
2023-11-24,Viral Infection,2
2023-11-24,Vertigo,1
2023-11-24,Gastritis,1
2023-11-24,Angina,1
2023-11-24,Migraine,1
2023-11-25,Angina,2
2023-11-25,Migraine,2
2023-11-25,Vertigo,1
2023-11-25,Viral Infection,1
2023-11-25,Asthma,1
2023-11-25,Sciatica,1
2023-11-26,Arthritis,2
2023-11-26,Migraine,2
2023-11-26,Vertigo,1
2023-11-26,Viral Infection,1
2023-11-26,Angina,1
2023-11-26,Bronchitis,1
2023-11-26,Dermatitis,1
2023-11-27,Vertigo,1
2023-11-27,Bronchitis,1
2023-11-27,Asthma,1
2023-11-27,Angina,1
2023-11-27,Dermatitis,1
2023-11-28,Angina,2
2023-11-28,Gastritis,1
2023-11-28,Viral Infection,1
2023-11-28,Vertigo,1
2023-11-28,Bronchitis,1
2023-11-28,Asthma,1
2023-11-28,Sciatica,1
2023-12-01,Gastritis,3
2023-12-01,Asthma,2
2023-12-01,Dermatitis,2
2023-12-01,Bronchitis,1
2023-12-01,Arthritis,1
2023-12-01,Migraine,1
2023-12-02,Sciatica,3
2023-12-02,Arthritis,3
2023-12-02,Migraine,1
2023-12-02,Dermatitis,1
2023-12-02,Asthma,1
2023-12-02,Gastritis,1
2023-12-03,Asthma,4
2023-12-03,Vertigo,2
2023-12-03,Gastritis,2
2023-12-03,Viral Infection,1
2023-12-03,Bronchitis,1
2023-12-04,Dermatitis,1
2023-12-04,Asthma,1
2023-12-04,Bronchitis,1
2023-12-04,Viral Infection,1
2023-12-04,Arthritis,1
2023-12-05,Vertigo,4
2023-12-05,Angina,2
2023-12-05,Migraine,1
2023-12-05,Asthma,1
2023-12-05,Bronchitis,1
2023-12-06,Migraine,4
2023-12-06,Gastritis,2
2023-12-06,Viral Infection,2
2023-12-06,Dermatitis,2
2023-12-06,Arthritis,2
2023-12-06,Asthma,1
2023-12-06,Sciatica,1
2023-12-07,Vertigo,2
2023-12-07,Arthritis,2
2023-12-07,Gastritis,1
2023-12-07,Sciatica,1
2023-12-08,Dermatitis,2
2023-12-08,Sciatica,1
2023-12-08,Vertigo,1
2023-12-08,Bronchitis,1
2023-12-08,Viral Infection,1
2023-12-08,Arthritis,1
2023-12-09,Viral Infection,3
2023-12-09,Gastritis,2
2023-12-09,Sciatica,2
2023-12-09,Vertigo,2
2023-12-09,Bronchitis,2
2023-12-09,Arthritis,2
2023-12-09,Migraine,1
2023-12-09,Dermatitis,1
2023-12-10,Bronchitis,2
2023-12-10,Migraine,1
2023-12-10,Arthritis,1
2023-12-10,Dermatitis,1
2023-12-11,Dermatitis,3
2023-12-11,Gastritis,3
2023-12-11,Arthritis,1
2023-12-11,Viral Infection,1
